
============================================================
Conversiones realizadas el: 2025-02-02 00:10:22.588420
============================================================
     Decimal |          Binario |  Hexadecimal
280023785643179016192 | 11110010111000011100010101010110100110110001110100001000000000000000 | F2E1C5569B1D08000
178874172122419986432 | 10011011001001100000101101111101010001010000111011001000000000000000 | 9B260B7D450EC8000
140765047659292999680 | 1111010000110000001111010010000101001111011000101110100000000000000 | 7A181E90A7B174000
106907975228163997696 | 1011100101110100101011011010000110000011010111110011100000000000000 | 5CBA56D0C1AF9C000
179744038714764984320 | 10011011111001110011000110101110001011100111101000001000000000000000 | 9BE731AE2E7A08000
263401727908912988160 | 11100100011101101110111010111111100010010010110110101000000000000000 | E476EEBF892DA8000
296780576037923979264 | 100000001011010101000011010010111111011100000010001000000000000000000 | 1016A8697EE0440000
184688565598165991424 | 10100000001100010001100101111110001110111011000111010000000000000000 | A031197E3BB1D0000
86192048278907895808 | 1001010110000100111101010110011111010011111100111111100000000000000 | 4AC27AB3E9F9FC000
234538336246652993536 | 11001011011011011111100011100010110111010000111000000000000000000000 | CB6DF8E2DD0E00000
214153809528897994752 | 10111001101111111011001010110010000110001010101000010000000000000000 | B9BFB2B218AA10000
27313492475397599232 | 10111101100001101000001001011000101111011011000001111000000000000 | 17B0D04B17B60F000
157294456105388998656 | 10001000011011100110001010100111001000110011111111000000000000000000 | 886E62A7233FC0000
129307158934696001536 | 1110000001001111111010011111111001111010001100010001000000000000000 | 7027F4FF3D1888000
328207801772569001984 | 100011100101011001100010110001100101011101101110011000000000000000000 | 11CACC58CAEDCC0000
311623849587747979264 | 100001110010010100110010100000010010101101001011110100000000000000000 | 10E4A65025697A0000
300218614124007981056 | 100000100011001011110110001101110101101011101100100010000000000000000 | 10465EC6EB5D910000
111605670815992004608 | 1100000110011010110111111100100101110000010011000100100000000000000 | 60CD6FE4B82624000
360877466538865000448 | 100111001000000101110010011111100111001101011111101110000000000000000 | 13902E4FCE6BF70000
119220082119809007616 | 1100111011010000010110100010000100001101100000111011000000000000000 | 67682D1086C1D8000
277574495827164004352 | 11110000110000011110101101010100110101010110010000100000000000000000 | F0C1EB54D56420000
317229956467624968192 | 100010011001001110011001101001010011010100101011010110000000000000000 | 11327334A6A56B0000
269059792356404985856 | 11101001010111110100011001111001101110110111111000011000000000000000 | E95F4679BB7E18000
185643816170855006208 | 10100001000001010011010100110011100101101011101110110000000000000000 | A105353396BBB0000
106368403257579995136 | 1011100010000101000011110110011001011100101100011110000000000000000 | 5C4287B32E58F0000
264699609194125983744 | 11100101100101110001111011000001111110011000100110100000000000000000 | E5971EC1F989A0000
317215571344874012672 | 100010011001001000000000110010111010101000001110011000000000000000000 | 113240197541CC0000
292780723242337009664 | 11111101111100100110000101001001000111110101011100111000000000000000 | FDF261491F5738000
259535204972632997888 | 11100001000111000110010001011101100010011101111111000000000000000000 | E11C645D89DFC0000
219230526027335991296 | 10111110001001101111010010011110001110000101011001000000000000000000 | BE26F49E385640000
335617958840419024896 | 100100011000110100010100000110110001010011100110110010000000000000000 | 1231A283629CD90000
193563912500892991488 | 10100111111000111101001010001101111110111110100001010000000000000000 | A7E3D28DFBE850000
228724111729965006848 | 11000110011000101111010001111100100100111111010100100000000000000000 | C662F47C93F520000
339214684312233967616 | 100100110001110001100101001100010010101000010111110100000000000000000 | 12638CA62542FA0000
148160613702429999104 | 10000000100000100100001111010010110001111101001101101000000000000000 | 808243D2C7D368000
359796052977269014528 | 100111000000100101100010110111110011011010001101111110000000000000000 | 13812C5BE6D1BF0000
32154244214532399104 | 11011111000111010110100101100000010101100010111001110000000000000 | 1BE3AD2C0AC5CE000
186007084159943999488 | 10100001010101011101111010011000100100100011101001101000000000000000 | A155DE98923A68000
163908968968249999360 | 10001110001010110001101000101101100110000101000100010000000000000000 | 8E2B1A2D985110000
245206262835319013376 | 11010100101011101011101001001110001111101000010000100000000000000000 | D4AEBA4E3E8420000
283216274838732013568 | 11110101101001101010010101010110101111110100000001100000000000000000 | F5A6A556BF4060000
332338592013107986432 | 100100000010000011111110111001010000101101110110001100000000000000000 | 12041FDCA16EC60000
360995744450927001600 | 100111001000111010010100001001111000011010001001100100000000000000000 | 1391D284F0D1320000
39242497267542999040 | 100010000010011001010110110101100101100011001000110100000000000000 | 220995B5963234000
80699276782534705152 | 1000101111111101101011011001010101110101101111010001100000000000000 | 45FED6CABADE8C000
195055704600058003456 | 10101001001011110001000100011110001001100011111111000000000000000000 | A92F111E263FC0000
193181373409048985600 | 10100111100011101110000110111001100011000100011101010000000000000000 | A78EE1B98C4750000
161932141582179991552 | 10001100011101000010100010001101000011010100000110011000000000000000 | 8C74288D0D4198000
277871494395606990848 | 11110001000000111101110110111110110100110001000110100000000000000000 | F103DDBED311A0000
257618142347095015424 | 11011111011100101011011111111000101110010110100111011000000000000000 | DF72B7F8B969D8000
321615554446374010880 | 100010110111101001111111110101100011011011000011011010000000000000000 | 116F4FFAC6D86D0000
47047674352880099328 | 101000110011101010111010101000110111111111101011001010000000000000 | 28CEAEA8DFFACA000
194102132057455984640 | 10101000010110110101010011001011010110000110101000000000000000000000 | A85B54CB586A00000
234620916461341016064 | 11001011100000000100111100000111001001011010110101001000000000000000 | CB804F0725AD48000
123524928999048003584 | 1101011001001000000101101000111011000100101100110101100000000000000 | 6B240B476259AC000
11626740279596800000 | 1010000101011010011110101010111011100101000101111101100000000000 | A15A7AAEE517D800
321980616620240011264 | 100010111010001100000111100001110001111000010101001000000000000000000 | 117460F0E3C2A40000
230482089748338999296 | 11000111111010010100110111110111101011001011011100101000000000000000 | C7E94DF7ACB728000
321203481446976978944 | 100010110100110011000000000001001000100101001110101100000000000000000 | 116998009129D60000
197511660775070990336 | 10101011010100000110011000010000001101100111100011111000000000000000 | AB5066103678F8000
298263095837725032448 | 100000010101100111011011000010110011000010111111001000000000000000000 | 102B3B616617E40000
330554069158764019712 | 100011110101101011011111101101000110010100100000010010000000000000000 | 11EB5BF68CA4090000
257946728921099993088 | 11011111101110111010110111110100101100011100001001010000000000000000 | DFBBADF4B1C250000
63802632553100697600 | 110111010101110000011111000100010000100110010101110110000000000000 | 375707C4426576000
13755231614680199168 | 1011111011100100011001100100011001110100001111000111000000000000 | BEE46646743C7000
119680569735577993216 | 1100111110011100110110011000001010001100101011111100000000000000000 | 67CE6CC14657E0000
322064693583543009280 | 100010111010110001011101001000111000100111110000111000000000000000000 | 11758BA4713E1C0000
351257480629505032192 | 100110000101010101101010000011001011100110100010011010000000000000000 | 130AAD4197344D0000
299354900583459979264 | 100000011101001100010010000000000011111001001100000100000000000000000 | 103A624007C9820000
273204572760753012736 | 11101100111101111001100111110110110100010001000010111000000000000000 | ECF799F6D110B8000
199982140409581010944 | 10101101011101001111010010010010011011010111010111100000000000000000 | AD74F4926D75E0000
154072516599056007168 | 10000101101000101111100010011000100100100001001101011000000000000000 | 85A2F898921358000
240611030204180987904 | 11010000101100100110000110010010100010101000111111100000000000000000 | D0B261928A8FE0000
195923278742095003648 | 10101001111011111011010011111111100001001100011010100000000000000000 | A9EFB4FF84C6A0000
14464002453975500800 | 1100100010111010011101011001100100101011100101101000100000000000 | C8BA75992B968800
326302286047344984064 | 100011011000001011010100110000101011000100001111001100000000000000000 | 11B05A985621E60000
173986968303420014592 | 10010110111010001101111000011101100101111000011111111000000000000000 | 96E8DE1D9787F8000
53013371708903702528 | 101101111110110101010101001011000100111110111100101100000000000000 | 2DFB554B13EF2C000
158997750113318993920 | 10001001111010001001011110110101001001100110101101000000000000000000 | 89E897B5266B40000
200806162657565016064 | 10101110001010111110110011010000010100111001011110010000000000000000 | AE2BECD0539790000
27121877050535198720 | 10111100001100100010000110111101011000110111110000100000000000000 | 17864437AC6F84000
106168312191500992512 | 1011100000101100001100111010110111100110001001100001100000000000000 | 5C1619D6F3130C000
326387882018205990912 | 100011011000110001010101100010110101100011111010001100000000000000000 | 11B18AB16B1F460000
157346595103716016128 | 10001000011110011111011001101001011010111110001101100000000000000000 | 8879F6696BE360000
8199143930485239808 | 111000111001001001101011111011010111110110111110111000000000000 | 71C935F6BEDF7000
145358480249538002944 | 1111110000101000001000011111010010100001100010110001100000000000000 | 7E1410FA50C58C000
163698202446691991552 | 10001101111111000100110101111101000010100101000011101000000000000000 | 8DFC4D7D0A50E8000
97644071451839102976 | 1010100101100010101011011011010010100011101101110110000000000000000 | 54B156DA51DBB0000
241616071065847005184 | 11010001100100011000101110000111111101100001010110010000000000000000 | D1918B87F61590000
160636241178952007680 | 10001011010101000110100100100100001111010101011010010000000000000000 | 8B5469243D5690000
238964388673935998976 | 11001111010001001100000011010110100101001110010101011000000000000000 | CF44C0D694E558000
198560517077453996032 | 10101100001110010100101010100100001101100011100001111000000000000000 | AC394AA4363878000
47520413325913702400 | 101001001101111010011011000010010101011110110100110100000000000000 | 2937A6C255ED34000
224057072797427007488 | 11000010010101101010101000001001101010100000011110011000000000000000 | C256AA09AA0798000
336466447340139970560 | 100100011110101101000111100110010111000100010101110000000000000000000 | 123D68F32E22B80000
138578379365013995520 | 1111000001100101001010011011101000000010000111110110100000000000000 | 783294DD010FB4000
82944821030382993408 | 1000111111100010111001100110100010001000010010101000000000000000000 | 47F17334442540000
224512604204746014720 | 11000010101110111101000000000000000101100101110000100000000000000000 | C2BBD000165C20000
159861689077676998656 | 10001010101010000110110011110011101110001100111000011000000000000000 | 8AA86CF3B8CE18000
106240852149975007232 | 1011100001001100011010101000010010001101010000011100100000000000000 | 5C26354246A0E4000
335176570294964977664 | 100100010101110000010011000101101011101111001001000100000000000000000 | 122B8262D779220000
67301625852847300608 | 111010010111111111011010000010001001000101001101011010000000000000 | 3A5FF68224535A000
83830021033699606528 | 1001000101101100000000011111111101011001011001100001000000000000000 | 48B600FFACB308000
35682691057314398208 | 11110111100110010011000100111011000101101001110111000000000000000 | 1EF3262762D3B8000
42481210323163602944 | 100100110110001011100100111011011010111100110100101110000000000000 | 24D8B93B6BCD2E000
239679797227744002048 | 11001111111000111001101100011011001101011101010101100000000000000000 | CFE39B1B35D560000
123798456903866007552 | 1101011011000001100011110001010010001001000011100000100000000000000 | 6B60C78A448704000
221292725349184012288 | 10111111111100001101101100010011111011111000001100011000000000000000 | BFF0DB13EF8318000
169152508153475006464 | 10010010101101110110011011011111010100001010001111101000000000000000 | 92B766DF50A3E8000
232893702806282993664 | 11001010000000001100101001001100011101010001111001001000000000000000 | CA00CA4C751E48000
246764963582288003072 | 11010110000010001101010000101111011000010110011110110000000000000000 | D608D42F6167B0000
51581802493781696512 | 101100101111010111011000000001001101110100001101110110000000000000 | 2CBD7601374376000
345332052837417025536 | 100101011100001110001111010000110100001110010101010110000000000000000 | 12B871E86872AB0000
5710841352584120320 | 100111101000000111110111111001111101101011000110100100000000000 | 4F40FBF3ED634800
86190096651127701504 | 1001010110000100000101111000011111111011111000011010100000000000000 | 4AC20BC3FDF0D4000
55635185289289703424 | 110000010000010111111000100100000010110101001001101010000000000000 | 30417E240B526A000
300475540619948982272 | 100000100100111101111100100000011010011001001100001000000000000000000 | 1049EF9034C9840000
34873061382642200576 | 11110001111110110000000001000111111100110110001111111000000000000 | 1E3F6008FE6C7F000
286701433670346014720 | 11111000101011001000000110101110100111110100001100010000000000000000 | F8AC81AE9F4310000
40008752069898002432 | 100010101100111011101001000000100000111000111100011110000000000000 | 22B3BA40838F1E000
33443308829496901632 | 11101000000011110100000000011000010101111110110010000000000000000 | 1D01E8030AFD90000
299163442046210998272 | 100000011011110111010000011011000000101010011100100010000000000000000 | 1037BA0D8153910000
114978955349143994368 | 1100011101110100111010011101011010010010111001110100100000000000000 | 63BA74EB4973A4000
26086004577764499456 | 10110101000000100000110101111010000110010110111011110000000000000 | 16A041AF432DDE000
236373288509018996736 | 11001101000001010110100111011000101000100011000000000000000000000000 | CD0569D8A23000000
222427404603587002368 | 11000000111011001100111000100000010000011100111000111000000000000000 | C0ECCE2041CE38000
70974626377064497152 | 111101100011111000100001101010011001110110111111111100000000000000 | 3D8F886A676FFC000
121465973089854996480 | 1101001010110101101110100101111100010001101111101101100000000000000 | 695ADD2F88DF6C000
70147110835728203776 | 111100110101111100100110011010011001010111100010001100000000000000 | 3CD7C99A65788C000
299562816517269028864 | 100000011110101000100111010100111100001111011010101110000000000000000 | 103D44EA787B570000
294449240129893007360 | 11111111011001001101110101111101011011010101111101111000000000000000 | FF64DD7D6D5F78000
43742574994350702592 | 100101111100001100110110000011001100000011001010001000000000000000 | 25F0CD83303288000
98640229436598403072 | 1010101100011101000011111100000110111100011011110100100000000000000 | 558E87E0DE37A4000
100877837954720006144 | 1010111011111110110000100110010010101101000100000010000000000000000 | 577F6132568810000
182544149852646014976 | 10011110010101001111000110010010000101110000101001000000000000000000 | 9E54F192170A40000
264501518948332994560 | 11100101011010110010001010100001100000101010101001000000000000000000 | E56B22A182AA40000
309770486936348000256 | 100001100101011101101110110001010001001011100110011100000000000000000 | 10CAEDD8A25CCE0000
272849018463786008576 | 11101100101010001010011100001010110100111111111101101000000000000000 | ECA8A70AD3FF68000
146744881321999007744 | 1111111010001111110100011000001001100011100100110110000000000000000 | 7F47E8C131C9B0000
153994329175316987904 | 10000101100100011001110000100111110011101111010101111000000000000000 | 85919C27CEF578000
230937441209537003520 | 11001000010011100110100110110011100010011000000111000000000000000000 | C84E69B38981C0000
49446382530921299968 | 101010111000110100110101101110111100000111101001010000000000000000 | 2AE34D6EF07A50000
310992769152150994944 | 100001101101111100100010000111101010101100101000001010000000000000000 | 10DBE443D565050000
304478532520989032448 | 100001000000101111101000011000010000110100101110001100000000000000000 | 10817D0C21A5C60000
143606179814579994624 | 1111100100011101111101000111010111011100110111010011000000000000000 | 7C8EFA3AEE6E98000
73642468138714996736 | 111111110111111110100110101001100011111111001000010010000000000000 | 3FDFE9A98FF212000
256939377988986011648 | 11011110110111000000000010101111010100110011010101010000000000000000 | DEDC00AF533550000
265532065403096989696 | 11100110010011111111011001101010001010001011011000110000000000000000 | E64FF66A28B630000
66338807540357300224 | 111001100010100010110010011111101011011010000000001000000000000000 | 398A2C9FADA008000
299941307631385968640 | 100000100001010000101100101100010001000110010111011000000000000000000 | 104285962232EC0000
26647067018913198080 | 10111000111001101011001100100010110000000010110010011000000000000 | 171CD664580593000
93933624656265805824 | 1010001011110010111010001011111000101110101100110010000000000000000 | 5179745F175990000
321724745771487002624 | 100010111000011010011111001111011010101011010010101110000000000000000 | 1170D3E7B55A570000
355907112128130973696 | 100110100101100110100000100001100110111001000010111100000000000000000 | 134B3410CDC85E0000
374402421216584990720 | 101000100101111100000100110100110110101101100101110010000000000000000 | 144BE09A6D6CB90000
81454241097832103936 | 1000110101001100111100110001011011100100101010011101000000000000000 | 46A6798B7254E8000
352343286878822989824 | 100110001100110111110110100001001111100011101110011000000000000000000 | 1319BED09F1DCC0000
301940060745674981376 | 100000101111001000010100101011000000001001101110100110000000000000000 | 105E4295804DD30000
210586510508213010432 | 10110110101001111001100100111001001001110011000110100000000000000000 | B6A799392731A0000
166213334619464007680 | 10010000001010101100011000110011001101001110010010100000000000000000 | 902AC63334E4A0000
83999587484978905088 | 1001000110110111010011110111100010011001001100001000000000000000000 | 48DBA7BC4C9840000
311340968885557002240 | 100001110000010111001010100011010010101110001100100100000000000000000 | 10E0B951A571920000
20810301942720098304 | 10010000011001101000010110101101111110100011100111111000000000000 | 120CD0B5BF473F000
316741734202634993664 | 100010010101110101100101100010001011001110001010000010000000000000000 | 112BACB11671410000
339313514854605979648 | 100100110010011101011110001000000000000001110000001010000000000000000 | 1264EBC4000E050000
252866616864447987712 | 11011011010100111010101100000100101100100000001110010000000000000000 | DB53AB04B20390000
349858469094437027840 | 100101111011101000010111110000000001100000011111001100000000000000000 | 12F742F80303E60000
330697323441267015680 | 100011110110101011000111001111000111101110001001011100000000000000000 | 11ED58E78F712E0000
244404373956868997120 | 11010011111111001010110000110011010000110010111010001000000000000000 | D3FCAC33432E88000
360833332768141017088 | 100111000111110010001100001000110000000101101010111010000000000000000 | 138F9184602D5D0000
333367109652742012928 | 100100001001001100101111000111111100101111010011000100000000000000000 | 121265E3F97A620000
156297758831289991168 | 10000111100100010001001011111000111001011000101101101000000000000000 | 879112F8E58B68000
3408694261616070144 | 10111101001110000111010101111011110011100010011100111000000000 | 2F4E1D5EF389CE00
48395094066024996864 | 101001111110011101111010011010010100010101000010001110000000000000 | 29F9DE9A51508E000
114170989516604997632 | 1100011000001110000110101100000111111000000000101101000000000000000 | 63070D60FC0168000
38017089541095497728 | 100000111110010111110101011000001110110011001101110010000000000000 | 20F97D583B3372000
347531964034035023872 | 100101101011011111001100011111111110001010110011111010000000000000000 | 12D6F98FFC567D0000
188943748122519994368 | 10100011111000011111000010011101100110111101101011110000000000000000 | A3E1F09D9BDAF0000
48256727850709303296 | 101001110110110010010101100100111000011100001110100100000000000000 | 29DB2564E1C3A4000
56207551904338100224 | 110000110000001001010101101010100000011000011001110100000000000000 | 30C0956A818674000
243533462693764005888 | 11010011001110110100101010100000011000111110101001100000000000000000 | D33B4AA063EA60000
260812259738973995008 | 11100010001101111111010010000110001111011000011101011000000000000000 | E237F4863D8758000
73114473232413196288 | 111111011010101010110010100000011100011101110010111000000000000000 | 3F6AACA071DCB8000
73294152042729897984 | 111111100100101001001000101111010000101100011000110000000000000000 | 3F92922F42C630000
95637045458044993536 | 1010010111100111011000010100010001100100110101010000100000000000000 | 52F3B0A2326A84000
9701228889130010624 | 1000011010100001101100000100011001111101010110100000100000000000 | 86A1B0467D5A0800
271995693608996012032 | 11101011111010110010110100100011111000010000001100011000000000000000 | EBEB2D23E10318000
173031509010862997504 | 10010110000101001011011010001010111101100110010010101000000000000000 | 9614B68AF664A8000
81674011390061903872 | 1000110110101110100011000001010000110111101110110010000000000000000 | 46D7460A1BDD90000
246075010389635006464 | 11010101011011111010000011100011000000100110110000001000000000000000 | D56FA0E3026C08000
152143629768450015232 | 10000011111101101010110000010010111011010011000000101000000000000000 | 83F6AC12ED3028000
227877187686268010496 | 11000101101001101110011001101101101100000111000001100000000000000000 | C5A6E66DB07060000
9287778783673200640 | 1000000011100100110100011001100001010001010000000011000000000000 | 80E4D19851403000
48142227463218003968 | 101001110000011011100011001100111100110001001010100000000000000000 | 29C1B8CCF312A0000
265488637587985006592 | 11100110010001100101000111010100010001100110010001000000000000000000 | E64651D4466440000
139072178293650997248 | 1111000101000000011101000010101001001110100110110111100000000000000 | 78A03A15274DBC000
366061264659702022144 | 100111101100000011110110111001011101101110111110010110000000000000000 | 13D81EDCBB77CB0000
373890719387952021504 | 101000100010011000110101011000101001101001110001000110000000000000000 | 1444C6AC534E230000
248333038023191003136 | 11010111011001010000001011100101101101110101110111111000000000000000 | D76502E5B75DF8000
153516981694160994304 | 10000101001001111001111000010111101110100110100111001000000000000000 | 85279E17BA69C8000
141365917112524996608 | 1111010100111011000101000001010000000000111010111100000000000000000 | 7A9D8A0A0075E0000
159990357949766008832 | 10001010110001001111111011101110001111011011011001011000000000000000 | 8AC4FEEE3DB658000
285747189580069011456 | 11110111110110001001111100101111100000110110001101110000000000000000 | F7D89F2F836370000
157246222901099986944 | 10001000011000111010110011101001101000110011111101011000000000000000 | 8863ACE9A33F58000
224017603458262990848 | 11000010010011011110011001110111001011111100000101011000000000000000 | C24DE6772FC158000
142519790575796994048 | 1111011100111011100000000100110110100101101011100011100000000000000 | 7B9DC026D2D71C000
100862172475284996096 | 1010111011110111110011010110111100110111111100010110100000000000000 | 577BE6B79BF8B4000
127858363400659992576 | 1101110111001100100001010000001011100011011001001010000000000000000 | 6EE6428171B250000
327942639087827025920 | 100011100011100011110010011001011110001011110000100000000000000000000 | 11C71E4CBC5E100000
232638095671643996160 | 11001001110010000000100010110111000110100011101011100000000000000000 | C9C808B71A3AE0000
17645517689662300160 | 1111010011100001011110001101100101001010001100010110000000000000 | F4E178D94A316000
75964295137709604864 | 1000001111000110111011000111111001110100000000111010100000000000000 | 41E3763F3A01D4000
12467909993181100032 | 1010110100000110111010100001010010111011000110100011100000000000 | AD06EA14BB1A3800
126075682780769992704 | 1101101010110100110110011011000001011110010101000001100000000000000 | 6D5A6CD82F2A0C000
73108574807530799104 | 111111011010010101110101010111000100001101111100100000000000000000 | 3F695D5710DF20000
296222418245391024128 | 100000000111011101001011011111111000011000111101110010000000000000000 | 100EE96FF0C7B90000
257224938659057008640 | 11011111000110110110100011101101111111010000101111001000000000000000 | DF1B68EDFD0BC8000
265410159474954010624 | 11100110001101001110010011011101011011010100011010010000000000000000 | E634E4DD6D4690000
139153035820159991808 | 1111000101100100010111001001101000001100101110110000000000000000000 | 78B22E4D065D80000
217733780004945985536 | 10111100110110101001110001110100111110111101110110110000000000000000 | BCDA9C74FBDDB0000
35712123735105998848 | 11110111110011010111100110101001101111101110010100001000000000000 | 1EF9AF3537DCA1000
264477798345714991104 | 11100101011001011101111001000101010011111101101111001000000000000000 | E565DE454FDBC8000
348522373998884028416 | 100101110010010111000001101001001100111101111010100100000000000000000 | 12E4B83499EF520000
41221261820881002496 | 100011110000001111010101110011100111111010111110111110000000000000 | 23C0F5739FAFBE000
60313361843731202048 | 110100010100000100000110110000101100000001001100101000000000000000 | 345041B0B01328000
199646482681415008256 | 10101101001010100110110010100011100111110001111010110000000000000000 | AD2A6CA39F1EB0000
125839660730232995840 | 1101101001001100000010010001011010100000001001101100000000000000000 | 6D26048B501360000
6014261471797430272 | 101001101110110111100101111000110010100110011011100100000000000 | 5376F2F194CDC800
308376884721466015744 | 100001011011110010110110001101100110110101100100100010000000000000000 | 10B796C6CDAC910000
315368967799977017344 | 100010001100010011111101001010101000101010011001111000000000000000000 | 11189FA551533C0000
126682120890501005312 | 1101101111000010001010011011100001001011111011001111000000000000000 | 6DE114DC25F678000
321650416417873985536 | 100010110111111001011110101011000111000011011110110100000000000000000 | 116FCBD58E1BDA0000
109415373344023003136 | 1011110111001110001011111100101100101010001001111000100000000000000 | 5EE717E59513C4000
29092804897846599680 | 11001001110111110011001111110101000001111111001000010000000000000 | 193BE67EA0FE42000
126199083125058994176 | 1101101011101011101001101010111100010001001001000101000000000000000 | 6D75D357889228000
6615229351540009984 | 101101111001110000001000000101111010110010001111010110000000000 | 5BCE040BD647AC00
111257330055036993536 | 1100000100000000001011100000011011111101100110111110000000000000000 | 608017037ECDF0000
189911556386721988608 | 10100100101110001101011000100101011011010100001000011000000000000000 | A4B8D6256D4218000
200459795564470009856 | 10101101110111110000010000011111101111111111101010010000000000000000 | ADDF041FBFFA90000
74939850085621792768 | 1000000111111111111110101001001101011000010100000111000000000000000 | 40FFFD49AC2838000
306907515461304975360 | 100001010001100110010100001110011111100010000110010100000000000000000 | 10A332873F10CA0000
37660171679763800064 | 100000101010100011110011101001110001010000100011000010000000000000 | 20AA3CE9C508C2000
73576361931382300672 | 111111110100010011101111110101101000110001100111011010000000000000 | 3FD13BF5A319DA000
284008836829852991488 | 11110110010101101010000101000101101001111011010001000000000000000000 | F656A145A7B440000
115312178178831007744 | 1100100000001000111001001110001101010000001110001011100000000000000 | 64047271A81C5C000
240444992898119008256 | 11010000100011011000001101110001101111010001101101001000000000000000 | D08D8371BD1B48000
212888339904855998464 | 10111000101001101011010100010011011001110011100011110000000000000000 | B8A6B5136738F0000
346486362595030007808 | 100101100100001110110110101110000010001001001111101010000000000000000 | 12C876D70449F50000
359283163199133974528 | 100110111101000001110001101010101110110100111000101000000000000000000 | 137A0E355DA7140000
3815370180144629760 | 11010011110010111010101111011011010010001000111000100000000000 | 34F2EAF6D2238800
198010135800878989312 | 10101011101111110001010100010110100010000010010000000000000000000000 | ABBF1516882400000
16834631845916700672 | 1110100110100000101000000111100001011100010101111111000000000000 | E9A0A0785C57F000
1770169785416369920 | 1100010010000111010000000101010000011110111110100011100000000 | 1890E80A83DF4700
229733739394702999552 | 11000111010000110010001100101100110001000111011011111000000000000000 | C743232CC476F8000
32923794743123300352 | 11100100011101000110100001110000110010001101111001101000000000000 | 1C8E8D0E191BCD000
326932663414784000000 | 100011011100100011010001001010011011001010110100011000000000000000000 | 11B91A2536568C0000
75735925346195996672 | 1000001101100001100000011101101011000010011100001000000000000000000 | 41B0C0ED613840000
365882496297373990912 | 100111101010110100011101111111101101010011010001001110000000000000000 | 13D5A3BFDA9A270000
63617806434694299648 | 110111001011011111110110011110010000001001100000111000000000000000 | 372DFD9E409838000
100104306205678993408 | 1010110110100111001111100000001111001100100011011011000000000000000 | 56D39F01E646D8000
306880247202236006400 | 100001010001011010001101001101110100011000001010101110000000000000000 | 10A2D1A6E8C1570000
191669834100571996160 | 10100110001111110100000010101001101010101010101001011000000000000000 | A63F40A9AAAA58000
85892954549931704320 | 1001010100000000001000100110001010100110001011100111000000000000000 | 4A801131531738000
129038835434343006208 | 1101111111011000110000010010010011010000110000110101000000000000000 | 6FEC60926861A8000
146252919537803001856 | 1111110110110101010101111110111000000111110100010010000000000000000 | 7EDAABF703E890000
110271202362447003648 | 1011111101001010010000000100100111010001000110111101000000000000000 | 5FA52024E88DE8000
8206062996021669888 | 111000111100001110010101101000100111010010110010111000000000000 | 71E1CAD13A597000
52271681658885103616 | 101101010101101010010100011000010110000010001001011110000000000000 | 2D56A51858225E000
249609639556202004480 | 11011000100000000111100101001011000000010100101101101000000000000000 | D880794B014B68000
59952911167119196160 | 110100000000000011100001110000111111110110101100001000000000000000 | 34003870FF6B08000
225363779346731991040 | 11000011011110001100111110110100100110010001011110011000000000000000 | C378CFB4991798000
302987033484988973056 | 100000110110011001010001011011010100100010110001001110000000000000000 | 106CCA2DA916270000
240129095393542995968 | 11010000010001110101111011000000000010000000000001010000000000000000 | D0475EC0080050000
112181767287134994432 | 1100001010011010101101100101111101110110001001101111100000000000000 | 614D5B2FBB137C000
109490360574862999552 | 1011110111101111011111001101101011010001010001001001100000000000000 | 5EF7BE6D68A24C000
130968182675001999360 | 1110001100110001100011101000011111001100101111101101000000000000000 | 7198C743E65F68000
111512728952345001984 | 1100000101110001100110011000010100110010010111100010000000000000000 | 60B8CCC2992F10000
301184522329515032576 | 100000101001111000110010111110101000010010000011100110000000000000000 | 1053C65F5090730000
71584430905593200640 | 111110000101101110111111001010001101011000011000001000000000000000 | 3E16EFCA358608000
12646528419200399360 | 1010111110000001011111101001011111010100010100100111100000000000 | AF817E97D4527800
166291907463651000320 | 10010000001111000011100010001100100100110001000011000000000000000000 | 903C388C9310C0000
212426856442837008384 | 10111000010000000011110011000111001011110100001100110000000000000000 | B8403CC72F4330000
255880252200807006208 | 11011101111100001101010001011010101000111010011101111000000000000000 | DDF0D45AA3A778000
245865691830689005568 | 11010101010000010010011010000001000101010111111000010000000000000000 | D5412681157E10000
23705736676763201536 | 10100100011111011101100011110100010111101011010110111000000000000 | 148FBB1E8BD6B7000
15985835046433099776 | 1101110111011001000110000100011100110100101000101001000000000000 | DDD9184734A29000
306891664930737029120 | 100001010001011111010001101110100010111010100110010010000000000000000 | 10A2FA3745D4C90000
274657124574003986432 | 11101110001110100010000111111001101010101111101110000000000000000000 | EE3A21F9AAFB80000
12704688658226300928 | 1011000001010000000111110000010110110111100000110100100000000000 | B0501F05B7834800
106386861550348992512 | 1011100010001101010000011101110101100010101001101110000000000000000 | 5C46A0EEB15370000
291849516198859997184 | 11111101001000111001110001001011001010100110101010011000000000000000 | FD239C4B2A6A98000
199888998057649012736 | 10101101011000000100011000001010110100010110111010101000000000000000 | AD60460AD16EA8000
173474739810591997952 | 10010110011101110010000101001011111111001001101001101000000000000000 | 9677214BFC9A68000
278426686156707004416 | 11110001011111110010010010111110010001000111101100010000000000000000 | F17F24BE447B10000
305647286802556977152 | 100001001000110110101010010111111010101001100010110010000000000000000 | 1091B54BF54C590000
329442525360232005632 | 100011101101111101110111101110101101010010100001111110000000000000000 | 11DBEEF75A943F0000
